period,NG,OIL,SUN
2022-01-25 22:00:00,13791,0,339
2022-01-25 23:00:00,14957,-2,80
2022-01-26 00:00:00,16166,0,1
2022-01-26 01:00:00,16485,-2,-1
2022-01-26 02:00:00,16434,0,-1
2022-01-26 03:00:00,16015,0,0
2022-01-26 04:00:00,15161,-1,-1
2022-01-26 05:00:00,14367,0,0
2022-01-26 06:00:00,13697,-1,0
2022-01-26 07:00:00,13752,-1,0
2022-01-26 08:00:00,14110,0,-1
2022-01-26 09:00:00,14177,-2,0
2022-01-26 10:00:00,14643,-1,0
2022-01-26 11:00:00,15752,-1,0
2022-01-26 12:00:00,16592,0,0
2022-01-26 13:00:00,17500,-1,23
2022-01-26 14:00:00,17583,0,713
2022-01-26 15:00:00,16566,-1,1772
2022-01-26 16:00:00,15600,29,2366
2022-01-26 17:00:00,15043,39,2740
2022-01-26 18:00:00,14281,0,2820
2022-01-26 19:00:00,13416,-1,2863
2022-01-26 20:00:00,12918,0,2820
2022-01-26 21:00:00,12727,-1,2645
2022-01-26 22:00:00,13548,-1,1722
2022-01-26 23:00:00,15122,-1,479
2022-01-27 00:00:00,16208,0,3
2022-01-27 01:00:00,16555,-1,-1
2022-01-27 02:00:00,16628,0,-2
2022-01-27 03:00:00,16510,-2,0
2022-01-27 04:00:00,16499,-1,0
2022-01-27 05:00:00,16305,0,0
2022-01-27 06:00:00,16271,-1,0
2022-01-27 07:00:00,16238,-1,-2
2022-01-27 08:00:00,16258,0,0
2022-01-27 09:00:00,16021,-2,0
2022-01-27 10:00:00,16385,0,0
2022-01-27 11:00:00,16920,-2,-1
2022-01-27 12:00:00,17122,-1,-1
2022-01-27 13:00:00,18044,0,31
2022-01-27 14:00:00,17675,0,1047
2022-01-27 15:00:00,16722,-1,2486
2022-01-27 16:00:00,15823,0,3052
2022-01-27 17:00:00,14686,0,3194
2022-01-27 18:00:00,13336,0,3247
2022-01-27 19:00:00,12224,-3,3228
2022-01-27 20:00:00,11570,-1,3243
2022-01-27 21:00:00,11259,-1,3016
2022-01-27 22:00:00,11507,0,2283
2022-01-27 23:00:00,12873,-2,589
2022-01-28 00:00:00,14522,-2,32
2022-01-28 01:00:00,15367,-1,0
2022-01-28 02:00:00,15299,0,0
2022-01-28 03:00:00,15320,0,0
2022-01-28 04:00:00,14502,0,0
2022-01-28 05:00:00,13664,0,0
2022-01-28 06:00:00,13875,-2,-1
2022-01-28 07:00:00,14037,-2,0
2022-01-28 08:00:00,14558,0,0
2022-01-28 09:00:00,14746,-2,0
2022-01-28 10:00:00,15588,0,0
2022-01-28 11:00:00,15485,0,-1
2022-01-28 12:00:00,16403,-1,-1
2022-01-28 13:00:00,16777,-1,5
2022-01-28 14:00:00,16951,-1,208
2022-01-28 15:00:00,16663,-1,696
2022-01-28 16:00:00,16305,0,1015
2022-01-28 17:00:00,15872,-2,1574
2022-01-28 18:00:00,15631,0,1666
2022-01-28 19:00:00,15602,0,1587
2022-01-28 20:00:00,15474,-1,1291
2022-01-28 21:00:00,15377,0,915
2022-01-28 22:00:00,15427,-2,840
2022-01-28 23:00:00,15888,-1,400
2022-01-29 00:00:00,16453,-1,4
2022-01-29 01:00:00,17162,0,0
2022-01-29 02:00:00,17095,0,0
2022-01-29 03:00:00,17075,-2,0
2022-01-29 04:00:00,17120,0,-1
2022-01-29 05:00:00,16740,-1,0
2022-01-29 06:00:00,16093,-1,0
2022-01-29 07:00:00,16345,0,-2
2022-01-29 08:00:00,16056,0,-1
2022-01-29 09:00:00,16231,-1,0
2022-01-29 10:00:00,17354,-1,-1
2022-01-29 11:00:00,17772,-1,0
2022-01-29 12:00:00,18387,-3,-1
2022-01-29 13:00:00,18646,0,41
2022-01-29 14:00:00,18688,-2,1274
2022-01-29 15:00:00,18411,-1,2792
2022-01-29 16:00:00,17540,-1,3306
2022-01-29 17:00:00,16436,-2,3434
2022-01-29 18:00:00,15234,0,3423
2022-01-29 19:00:00,13985,0,3431
2022-01-29 20:00:00,13627,-1,3462
2022-01-29 21:00:00,13206,0,3343
2022-01-29 22:00:00,13566,-1,2665
2022-01-29 23:00:00,15069,-1,801
2022-01-30 00:00:00,17066,0,36
2022-01-30 01:00:00,17923,-2,0
2022-01-30 02:00:00,18235,0,0
2022-01-30 03:00:00,18563,-2,-1
2022-01-30 04:00:00,18265,-1,0
2022-01-30 05:00:00,17788,0,0
2022-01-30 06:00:00,17657,-1,-1
2022-01-30 07:00:00,17905,0,0
2022-01-30 08:00:00,18366,0,0
2022-01-30 09:00:00,18390,-2,-1
2022-01-30 10:00:00,18527,-1,-1
2022-01-30 11:00:00,18813,-1,0
2022-01-30 12:00:00,18948,-1,0
2022-01-30 13:00:00,19111,0,55
2022-01-30 14:00:00,18729,-3,1291
2022-01-30 15:00:00,17101,0,2785
2022-01-30 16:00:00,14818,-2,3205
2022-01-30 17:00:00,13263,0,3341
2022-01-30 18:00:00,12283,-1,3327
2022-01-30 19:00:00,11999,0,3316
2022-01-30 20:00:00,11660,0,3314
2022-01-30 21:00:00,11343,0,3179
2022-01-30 22:00:00,11721,-1,2510
2022-01-30 23:00:00,12917,-1,751
2022-01-31 00:00:00,14352,-3,14
2022-01-31 01:00:00,15085,0,0
2022-01-31 02:00:00,15161,-1,-1
2022-01-31 03:00:00,14755,0,-2
2022-01-31 04:00:00,14298,-1,0
2022-01-31 05:00:00,14381,0,0
2022-01-31 06:00:00,14227,-1,0
2022-01-31 07:00:00,14246,0,0
2022-01-31 08:00:00,14491,0,-2
2022-01-31 09:00:00,14664,0,0
2022-01-31 10:00:00,15281,-1,0
2022-01-31 11:00:00,15595,-1,0
2022-01-31 12:00:00,16272,-2,0
2022-01-31 13:00:00,17975,-1,39
2022-01-31 14:00:00,17854,-1,967
2022-01-31 15:00:00,16195,0,2202
2022-01-31 16:00:00,14676,-2,2806
2022-01-31 17:00:00,13544,-1,3199
2022-01-31 18:00:00,12932,0,3230
2022-01-31 19:00:00,12751,-1,3154
2022-01-31 20:00:00,12532,0,3091
2022-01-31 21:00:00,11877,0,2883
2022-01-31 22:00:00,12062,0,2226
2022-01-31 23:00:00,12967,0,671
2022-02-01 00:00:00,13800,-1,5
2022-02-01 01:00:00,14018,-2,-2
2022-02-01 02:00:00,13913,-2,0
2022-02-01 03:00:00,14110,-1,0
2022-02-01 04:00:00,14016,-1,0
2022-02-01 05:00:00,13597,0,0
2022-02-01 06:00:00,13246,0,0
2022-02-01 07:00:00,13660,0,36
2022-02-01 08:00:00,13981,-2,32
2022-02-01 09:00:00,14198,0,0
2022-02-01 10:00:00,14697,0,0
2022-02-01 11:00:00,15791,0,0
2022-02-01 12:00:00,16529,10,-1
2022-02-01 13:00:00,17479,28,50
2022-02-01 14:00:00,16946,-3,1088
2022-02-01 15:00:00,15590,-3,2455
2022-02-01 16:00:00,13780,1,2948
2022-02-01 17:00:00,12395,-2,3156
2022-02-01 18:00:00,11665,0,3165
2022-02-01 19:00:00,11170,0,3158
2022-02-01 20:00:00,11086,0,3073
2022-02-01 21:00:00,11055,-1,2828
2022-02-01 22:00:00,11637,-1,1962
2022-02-01 23:00:00,12682,0,421
2022-02-02 00:00:00,13995,-1,3
2022-02-02 01:00:00,14406,0,0
2022-02-02 02:00:00,14324,-1,0
2022-02-02 03:00:00,14065,-2,0
2022-02-02 04:00:00,13365,0,0
2022-02-02 05:00:00,12210,0,0
2022-02-02 06:00:00,11486,-1,-1
2022-02-02 07:00:00,11301,-1,0
2022-02-02 08:00:00,10833,-2,-1
2022-02-02 09:00:00,11002,-1,0
2022-02-02 10:00:00,11360,-1,-1
2022-02-02 11:00:00,11891,0,-1
2022-02-02 12:00:00,12763,0,-1
2022-02-02 13:00:00,13655,-1,28
2022-02-02 14:00:00,13675,0,628
2022-02-02 15:00:00,12991,10,1892
2022-02-02 16:00:00,12778,50,2009
2022-02-02 17:00:00,12652,4,2272
2022-02-02 18:00:00,12017,0,2347
2022-02-02 19:00:00,11585,0,2410
2022-02-02 20:00:00,11664,0,2203
2022-02-02 21:00:00,11814,-1,1844
2022-02-02 22:00:00,12499,-1,1353
2022-02-02 23:00:00,13743,-1,353
2022-02-03 00:00:00,14119,-1,2
2022-02-03 01:00:00,14125,0,0
2022-02-03 02:00:00,13913,-1,0
2022-02-03 03:00:00,13414,0,-1
2022-02-03 04:00:00,12517,-1,-1
2022-02-03 05:00:00,11438,-5,0
2022-02-03 06:00:00,10595,0,0
2022-02-03 07:00:00,10218,0,-1
2022-02-03 08:00:00,9839,0,0
2022-02-03 09:00:00,9838,0,0
2022-02-03 10:00:00,9841,0,-2
2022-02-03 11:00:00,10835,-1,0
2022-02-03 12:00:00,12168,0,0
2022-02-03 13:00:00,13068,0,28
2022-02-03 14:00:00,12739,-1,471
2022-02-03 15:00:00,12238,0,1183
2022-02-03 16:00:00,11745,-1,1548
2022-02-03 17:00:00,10793,0,1629
2022-02-03 18:00:00,10810,0,1451
2022-02-03 19:00:00,10885,-2,1187
2022-02-03 20:00:00,10861,-1,1073
2022-02-03 21:00:00,11220,-1,658
2022-02-03 22:00:00,11396,0,389
2022-02-03 23:00:00,11591,0,93
2022-02-04 00:00:00,11542,-1,0
2022-02-04 01:00:00,11311,0,0
2022-02-04 02:00:00,11176,0,0
2022-02-04 03:00:00,10841,-1,-1
2022-02-04 04:00:00,10375,0,0
2022-02-04 05:00:00,9709,-1,0
2022-02-04 06:00:00,9329,-2,0
2022-02-04 07:00:00,9120,0,-1
2022-02-04 08:00:00,9048,-2,0
2022-02-04 09:00:00,9017,-1,-1
2022-02-04 10:00:00,9080,-1,0
2022-02-04 11:00:00,9511,0,0
2022-02-04 12:00:00,10518,-1,-1
2022-02-04 13:00:00,11348,0,17
2022-02-04 14:00:00,11986,-1,114
2022-02-04 15:00:00,12847,-1,211
2022-02-04 16:00:00,13212,0,365
2022-02-04 17:00:00,13921,0,446
2022-02-04 18:00:00,14098,-1,440
2022-02-04 19:00:00,14152,-1,440
2022-02-04 20:00:00,14251,-1,389
2022-02-04 21:00:00,14347,0,256
2022-02-04 22:00:00,14683,-1,125
2022-02-04 23:00:00,15358,0,19
2022-02-05 00:00:00,16359,-2,-1
2022-02-05 01:00:00,16431,-1,-2
2022-02-05 02:00:00,16339,0,0
2022-02-05 03:00:00,16070,-1,0
2022-02-05 04:00:00,15826,0,0
2022-02-05 05:00:00,15259,0,0
2022-02-05 06:00:00,14667,0,-1
2022-02-05 07:00:00,14853,-1,-1
2022-02-05 08:00:00,14897,0,0
2022-02-05 09:00:00,15064,-1,0
2022-02-05 10:00:00,15483,-1,0
2022-02-05 11:00:00,15987,-1,0
2022-02-05 12:00:00,16761,0,0
2022-02-05 13:00:00,17986,0,32
2022-02-05 14:00:00,18065,-1,1188
2022-02-05 15:00:00,16416,-2,2899
2022-02-05 16:00:00,14971,0,3279
2022-02-05 17:00:00,14299,-4,3388
2022-02-05 18:00:00,13315,0,3413
2022-02-05 19:00:00,12458,-1,3236
2022-02-05 20:00:00,11418,0,2994
2022-02-05 21:00:00,10998,-2,2619
2022-02-05 22:00:00,11711,0,1923
2022-02-05 23:00:00,13202,0,729
2022-02-06 00:00:00,15464,-1,14
2022-02-06 01:00:00,16077,0,1
2022-02-06 02:00:00,16310,-1,0
2022-02-06 03:00:00,16427,0,0
2022-02-06 04:00:00,16268,-1,0
2022-02-06 05:00:00,16118,0,-2
2022-02-06 06:00:00,15847,-1,0
2022-02-06 07:00:00,16006,-1,-1
2022-02-06 08:00:00,16001,-1,0
2022-02-06 09:00:00,16075,0,0
2022-02-06 10:00:00,16082,-1,0
2022-02-06 11:00:00,16342,-1,-2
2022-02-06 12:00:00,16803,-1,0
2022-02-06 13:00:00,17455,0,36
2022-02-06 14:00:00,17550,0,741
2022-02-06 15:00:00,16402,-2,1696
2022-02-06 16:00:00,14855,-1,2170
2022-02-06 17:00:00,13723,-1,2285
2022-02-06 18:00:00,12908,-1,2259
2022-02-06 19:00:00,12588,-1,1963
2022-02-06 20:00:00,12138,-1,1538
2022-02-06 21:00:00,12020,0,1133
2022-02-06 22:00:00,12803,0,671
2022-02-06 23:00:00,13450,0,224
2022-02-07 00:00:00,14522,-1,8
2022-02-07 01:00:00,15185,-1,-2
2022-02-07 02:00:00,15149,0,0
2022-02-07 03:00:00,14972,-1,0
2022-02-07 04:00:00,14807,-2,-1
2022-02-07 05:00:00,14150,-1,0
2022-02-07 06:00:00,13472,0,0
2022-02-07 07:00:00,12987,-1,0
2022-02-07 08:00:00,13468,0,0
2022-02-07 09:00:00,13905,-1,0
2022-02-07 10:00:00,14240,0,-1
2022-02-07 11:00:00,14898,0,-1
2022-02-07 12:00:00,15995,-1,0
2022-02-07 13:00:00,16829,-1,8
2022-02-07 14:00:00,16798,-1,166
2022-02-07 15:00:00,16429,-2,411
2022-02-07 16:00:00,15852,0,640
2022-02-07 17:00:00,15702,-1,843
2022-02-07 18:00:00,15817,12,895
2022-02-07 19:00:00,15779,9,806
2022-02-07 20:00:00,15520,0,568
2022-02-07 21:00:00,15533,-4,401
2022-02-07 22:00:00,15309,0,288
2022-02-07 23:00:00,15314,0,118
2022-02-08 00:00:00,16457,-1,5
2022-02-08 01:00:00,17049,-1,-1
2022-02-08 02:00:00,16773,0,0
2022-02-08 03:00:00,16153,-2,-1
2022-02-08 04:00:00,15311,-1,-1
2022-02-08 05:00:00,14898,-1,0
2022-02-08 06:00:00,14536,0,0
2022-02-08 07:00:00,14657,0,0
2022-02-08 08:00:00,14650,-1,0
2022-02-08 09:00:00,15086,0,-2
2022-02-08 10:00:00,15610,-1,-1
2022-02-08 11:00:00,15898,-1,0
2022-02-08 12:00:00,17642,-1,0
2022-02-08 13:00:00,19449,0,20
2022-02-08 14:00:00,18906,33,402
2022-02-08 15:00:00,17978,31,802
2022-02-08 16:00:00,16586,0,1182
2022-02-08 17:00:00,15610,0,1478
2022-02-08 18:00:00,14082,0,1941
2022-02-08 19:00:00,13293,0,2049
2022-02-08 20:00:00,12511,0,2029
2022-02-08 21:00:00,11866,-1,2247
2022-02-08 22:00:00,11725,-2,1846
2022-02-08 23:00:00,12792,0,760
2022-02-09 00:00:00,15147,0,31
2022-02-09 01:00:00,16457,-1,0
2022-02-09 02:00:00,16568,-2,-2
2022-02-09 03:00:00,16641,-1,0
2022-02-09 04:00:00,16593,-1,0
2022-02-09 05:00:00,16418,0,0
2022-02-09 06:00:00,16361,-1,0
2022-02-09 07:00:00,16900,0,0
2022-02-09 08:00:00,17191,0,-1
2022-02-09 09:00:00,17004,0,0
2022-02-09 10:00:00,17305,0,-1
2022-02-09 11:00:00,18251,-1,0
2022-02-09 12:00:00,19472,-2,0
2022-02-09 13:00:00,20752,0,102
2022-02-09 14:00:00,20138,-3,1524
2022-02-09 15:00:00,17157,-1,2851
2022-02-09 16:00:00,14083,-1,3203
2022-02-09 17:00:00,12892,-1,3313
2022-02-09 18:00:00,11718,0,3319
2022-02-09 19:00:00,10709,0,3322
2022-02-09 20:00:00,10180,0,3319
2022-02-09 21:00:00,10131,0,3197
2022-02-09 22:00:00,10517,0,2670
2022-02-09 23:00:00,12128,-1,980
2022-02-10 00:00:00,14107,-2,36
2022-02-10 01:00:00,14741,0,-1
2022-02-10 02:00:00,15046,-2,0
2022-02-10 03:00:00,14904,-1,0
2022-02-10 04:00:00,14609,0,-1
2022-02-10 05:00:00,14351,-1,0
2022-02-10 06:00:00,13634,0,0
2022-02-10 07:00:00,14496,0,-2
2022-02-10 08:00:00,15056,-1,-1
2022-02-10 09:00:00,15633,0,0
2022-02-10 10:00:00,16416,-2,0
2022-02-10 11:00:00,17649,0,0
2022-02-10 12:00:00,18696,0,0
2022-02-10 13:00:00,19329,-2,102
2022-02-10 14:00:00,18384,0,1471
2022-02-10 15:00:00,16127,0,2892
2022-02-10 16:00:00,13329,39,3320
2022-02-10 17:00:00,11506,60,3422
2022-02-10 18:00:00,10752,-1,3373
2022-02-10 19:00:00,10362,-1,3319
2022-02-10 20:00:00,10066,-3,3242
2022-02-10 21:00:00,10097,-1,3183
2022-02-10 22:00:00,10862,0,2672
2022-02-10 23:00:00,11608,0,977
2022-02-11 00:00:00,13354,0,52
2022-02-11 01:00:00,14280,0,-1
2022-02-11 02:00:00,14226,-1,0
2022-02-11 03:00:00,14009,-2,-1
2022-02-11 04:00:00,13475,0,0
2022-02-11 05:00:00,12407,-1,-1
2022-02-11 06:00:00,12144,0,0
2022-02-11 07:00:00,12242,0,-1
2022-02-11 08:00:00,12579,-1,-1
2022-02-11 09:00:00,13134,-2,0
2022-02-11 10:00:00,14184,-2,0
2022-02-11 11:00:00,15208,0,0
2022-02-11 12:00:00,16238,0,0
2022-02-11 13:00:00,16659,-1,107
2022-02-11 14:00:00,16304,0,1413
2022-02-11 15:00:00,15273,0,2374
2022-02-11 16:00:00,13396,-1,2639
2022-02-11 17:00:00,11403,0,3057
2022-02-11 18:00:00,10656,-1,2902
2022-02-11 19:00:00,10356,0,2827
2022-02-11 20:00:00,10195,-1,2717
2022-02-11 21:00:00,10333,-1,2306
2022-02-11 22:00:00,10594,0,1826
2022-02-11 23:00:00,11303,-2,660
2022-02-12 00:00:00,12596,-1,25
2022-02-12 01:00:00,13390,0,0
2022-02-12 02:00:00,13002,-4,0
2022-02-12 03:00:00,12820,0,-2
2022-02-12 04:00:00,12644,0,0
2022-02-12 05:00:00,12010,0,0
2022-02-12 06:00:00,11550,-1,-2
2022-02-12 07:00:00,11404,-1,0
2022-02-12 08:00:00,11400,0,0
2022-02-12 09:00:00,11487,-1,0
2022-02-12 10:00:00,11843,-1,0
2022-02-12 11:00:00,12219,0,0
2022-02-12 12:00:00,12753,0,-1
2022-02-12 13:00:00,13672,-2,43
2022-02-12 14:00:00,13800,-1,556
2022-02-12 15:00:00,13173,0,1072
2022-02-12 16:00:00,11684,-1,1652
2022-02-12 17:00:00,10320,-1,2029
2022-02-12 18:00:00,9529,0,1996
2022-02-12 19:00:00,9264,-1,1974
2022-02-12 20:00:00,9215,-2,1775
2022-02-12 21:00:00,9373,0,1427
2022-02-12 22:00:00,9769,0,970
2022-02-12 23:00:00,9992,0,315
2022-02-13 00:00:00,11133,0,11
2022-02-13 01:00:00,11730,0,0
2022-02-13 02:00:00,11485,-1,0
2022-02-13 03:00:00,11353,0,-2
2022-02-13 04:00:00,11076,0,0
2022-02-13 05:00:00,10823,-1,-1
2022-02-13 06:00:00,10869,-2,0
2022-02-13 07:00:00,10708,0,0
2022-02-13 08:00:00,10778,0,0
2022-02-13 09:00:00,10939,-3,0
2022-02-13 10:00:00,11046,-1,0
2022-02-13 11:00:00,11637,0,-1
2022-02-13 12:00:00,12520,0,0
2022-02-13 13:00:00,13794,0,18
2022-02-13 14:00:00,14676,-2,297
2022-02-13 15:00:00,14721,0,1281
2022-02-13 16:00:00,13958,0,1982
2022-02-13 17:00:00,13065,-2,2746
2022-02-13 18:00:00,12167,0,3077
2022-02-13 19:00:00,11693,0,3228
2022-02-13 20:00:00,11169,0,3278
2022-02-13 21:00:00,10794,0,3382
2022-02-13 22:00:00,10852,-2,2918
2022-02-13 23:00:00,12456,-2,1250
2022-02-14 00:00:00,14698,0,68
2022-02-14 01:00:00,15776,-2,0
2022-02-14 02:00:00,16027,-1,-1
2022-02-14 03:00:00,16172,0,0
2022-02-14 04:00:00,16127,0,-2
2022-02-14 05:00:00,16168,0,0
2022-02-14 06:00:00,16267,0,0
2022-02-14 07:00:00,16685,0,0
2022-02-14 08:00:00,16882,0,0
2022-02-14 09:00:00,17070,-2,-1
2022-02-14 10:00:00,17164,-1,-1
2022-02-14 11:00:00,17871,-3,0
2022-02-14 12:00:00,19156,-1,0
2022-02-14 13:00:00,20305,-1,145
2022-02-14 14:00:00,19415,-1,1661
2022-02-14 15:00:00,17161,-1,2993
2022-02-14 16:00:00,15677,0,3333
2022-02-14 17:00:00,14594,0,3452
2022-02-14 18:00:00,13576,-1,3460
2022-02-14 19:00:00,12370,0,3458
2022-02-14 20:00:00,11397,0,3367
2022-02-14 21:00:00,11090,-1,3357
2022-02-14 22:00:00,11316,0,2698
2022-02-14 23:00:00,12853,-1,980
2022-02-15 00:00:00,14289,0,56
2022-02-15 01:00:00,15607,0,0
2022-02-15 02:00:00,15922,-3,0
2022-02-15 03:00:00,15771,0,-2
2022-02-15 04:00:00,15568,-3,0
2022-02-15 05:00:00,15541,0,0
2022-02-15 06:00:00,15489,-1,0
2022-02-15 07:00:00,15803,0,0
2022-02-15 08:00:00,16006,0,0
2022-02-15 09:00:00,16191,0,-1
2022-02-15 10:00:00,16610,-1,-1
2022-02-15 11:00:00,17255,1,0
2022-02-15 12:00:00,18312,50,0
2022-02-15 13:00:00,19335,6,126
2022-02-15 14:00:00,18365,-2,1347
2022-02-15 15:00:00,16085,-1,2648
2022-02-15 16:00:00,14205,-1,3197
2022-02-15 17:00:00,12433,0,3344
2022-02-15 18:00:00,11548,-2,3401
2022-02-15 19:00:00,10969,0,3490
2022-02-15 20:00:00,10319,0,3476
2022-02-15 21:00:00,10138,0,3332
2022-02-15 22:00:00,10316,0,2800
2022-02-15 23:00:00,12071,0,1124
2022-02-16 00:00:00,13469,-1,59
2022-02-16 01:00:00,14094,-2,0
2022-02-16 02:00:00,14174,0,-2
2022-02-16 03:00:00,14383,-1,-1
2022-02-16 04:00:00,14240,-1,0
2022-02-16 05:00:00,13547,0,-1
2022-02-16 06:00:00,12779,-1,0
2022-02-16 07:00:00,12302,0,0
2022-02-16 08:00:00,12270,-1,-2
2022-02-16 09:00:00,12457,0,0
2022-02-16 10:00:00,12851,-1,0
2022-02-16 11:00:00,13660,-1,0
2022-02-16 12:00:00,15215,-1,0
2022-02-16 13:00:00,15807,-2,135
2022-02-16 14:00:00,14408,-2,1576
2022-02-16 15:00:00,12614,9,2811
2022-02-16 16:00:00,11523,51,3206
2022-02-16 17:00:00,10791,5,3140
2022-02-16 18:00:00,10599,0,2891
2022-02-16 19:00:00,10488,-1,2714
2022-02-16 20:00:00,10092,0,2611
2022-02-16 21:00:00,10380,1,2378
2022-02-16 22:00:00,10508,-1,1987
2022-02-16 23:00:00,11283,0,904
2022-02-17 00:00:00,12178,0,89
2022-02-17 01:00:00,12597,-1,-1
2022-02-17 02:00:00,12495,-4,0
2022-02-17 03:00:00,12230,0,0
2022-02-17 04:00:00,11430,-1,0
2022-02-17 05:00:00,10684,-1,-1
2022-02-17 06:00:00,10089,0,0
2022-02-17 07:00:00,9700,0,-1
2022-02-17 08:00:00,9579,0,-1
2022-02-17 09:00:00,9536,0,0
2022-02-17 10:00:00,9760,-1,0
2022-02-17 11:00:00,10037,-1,0
2022-02-17 12:00:00,11274,-1,0
2022-02-17 13:00:00,12419,-1,80
2022-02-17 14:00:00,12254,-1,727
2022-02-17 15:00:00,11774,-1,1511
2022-02-17 16:00:00,11567,0,1863
2022-02-17 17:00:00,11747,-2,2049
2022-02-17 18:00:00,11568,-1,2197
2022-02-17 19:00:00,11451,0,2046
2022-02-17 20:00:00,11639,-1,1854
2022-02-17 21:00:00,11861,0,1656
2022-02-17 22:00:00,12267,0,1168
2022-02-17 23:00:00,12611,-1,380
2022-02-18 00:00:00,13013,0,38
2022-02-18 01:00:00,13208,0,-2
2022-02-18 02:00:00,12716,0,-1
2022-02-18 03:00:00,12394,-1,0
2022-02-18 04:00:00,12035,-1,-1
2022-02-18 05:00:00,11415,-1,0
2022-02-18 06:00:00,10406,-1,0
2022-02-18 07:00:00,9707,-1,-1
2022-02-18 08:00:00,9271,0,0
2022-02-18 09:00:00,9013,0,0
2022-02-18 10:00:00,9345,0,0
2022-02-18 11:00:00,10099,-1,0
2022-02-18 12:00:00,12153,-2,-1
2022-02-18 13:00:00,13616,0,30
2022-02-18 14:00:00,14461,0,428
2022-02-18 15:00:00,14955,0,791
2022-02-18 16:00:00,15127,-1,1394
2022-02-18 17:00:00,14329,0,2286
2022-02-18 18:00:00,13408,0,2956
2022-02-18 19:00:00,12810,0,3288
2022-02-18 20:00:00,12494,-1,3363
2022-02-18 21:00:00,12270,-2,3173
2022-02-18 22:00:00,12623,0,2617
2022-02-18 23:00:00,14294,-1,960
2022-02-19 00:00:00,15741,0,51
2022-02-19 01:00:00,16355,-1,0
2022-02-19 02:00:00,16439,0,0
2022-02-19 03:00:00,16367,0,-1
2022-02-19 04:00:00,16137,-3,0
2022-02-19 05:00:00,15715,0,0
2022-02-19 06:00:00,15508,-1,-1
2022-02-19 07:00:00,15685,0,-1
2022-02-19 08:00:00,15737,0,0
2022-02-19 09:00:00,15968,-2,-1
2022-02-19 10:00:00,15985,-1,0
2022-02-19 11:00:00,16138,-1,0
2022-02-19 12:00:00,16802,0,-2
2022-02-19 13:00:00,17361,0,197
2022-02-19 14:00:00,17151,-1,1972
2022-02-19 15:00:00,16191,-1,3251
2022-02-19 16:00:00,15425,-1,3566
2022-02-19 17:00:00,13981,0,3656
2022-02-19 18:00:00,12540,0,3659
2022-02-19 19:00:00,11246,-1,3647
2022-02-19 20:00:00,10551,-1,3642
2022-02-19 21:00:00,10339,-1,3521
2022-02-19 22:00:00,10421,0,3122
2022-02-19 23:00:00,11418,-2,1458
2022-02-20 00:00:00,13461,-1,107
2022-02-20 01:00:00,14716,0,0
2022-02-20 02:00:00,14742,0,0
2022-02-20 03:00:00,14841,0,0
2022-02-20 04:00:00,14909,-2,0
2022-02-20 05:00:00,14844,-1,0
2022-02-20 06:00:00,14940,0,-1
2022-02-20 07:00:00,14785,-1,0
2022-02-20 08:00:00,14965,0,0
2022-02-20 09:00:00,15559,0,0
2022-02-20 10:00:00,15852,-1,0
2022-02-20 11:00:00,15970,-1,0
2022-02-20 12:00:00,16605,-3,-1
2022-02-20 13:00:00,16853,0,241
2022-02-20 14:00:00,16065,0,2074
2022-02-20 15:00:00,13700,0,3230
2022-02-20 16:00:00,11879,-1,3551
2022-02-20 17:00:00,10777,0,3623
2022-02-20 18:00:00,10007,-2,3604
2022-02-20 19:00:00,9769,0,3569
2022-02-20 20:00:00,9707,0,3566
2022-02-20 21:00:00,9681,-1,3389
2022-02-20 22:00:00,9750,-1,2895
2022-02-20 23:00:00,10747,-1,1273
2022-02-21 00:00:00,12438,0,89
2022-02-21 01:00:00,13320,-2,0
2022-02-21 02:00:00,13340,0,0
2022-02-21 03:00:00,13013,0,0
2022-02-21 04:00:00,12247,-2,0
2022-02-21 05:00:00,11519,-1,-2
2022-02-21 06:00:00,10991,0,0
2022-02-21 07:00:00,10877,0,0
2022-02-21 08:00:00,10806,0,-1
2022-02-21 09:00:00,10939,0,-1
2022-02-21 10:00:00,11394,0,0
2022-02-21 11:00:00,11873,-1,-2
2022-02-21 12:00:00,12360,0,0
2022-02-21 13:00:00,13746,-2,122
2022-02-21 14:00:00,13580,-2,1289
2022-02-21 15:00:00,12942,0,2002
2022-02-21 16:00:00,13377,-1,1970
2022-02-21 17:00:00,13555,-2,1643
2022-02-21 18:00:00,13422,0,1483
2022-02-21 19:00:00,13635,-1,1245
2022-02-21 20:00:00,13875,0,1003
2022-02-21 21:00:00,14163,0,731
2022-02-21 22:00:00,14420,0,398
2022-02-21 23:00:00,14775,0,164
2022-02-22 00:00:00,14910,-1,9
2022-02-22 01:00:00,14891,0,0
2022-02-22 02:00:00,14216,-1,0
2022-02-22 03:00:00,13982,0,0
2022-02-22 04:00:00,13078,-1,-1
2022-02-22 05:00:00,11784,-2,0
2022-02-22 06:00:00,11105,-1,0
2022-02-22 07:00:00,10888,0,0
2022-02-22 08:00:00,10506,0,0
2022-02-22 09:00:00,10283,-1,0
2022-02-22 10:00:00,10509,0,-2
2022-02-22 11:00:00,11158,-1,0
2022-02-22 12:00:00,12257,-1,0
2022-02-22 13:00:00,13289,0,165
2022-02-22 14:00:00,12673,2,1561
2022-02-22 15:00:00,11684,5,2674
